id,performer_name,promotion,brand,source_brand,gender_division,division,game_eligible,availability,role_tier,alignment,archetype,faction_or_team,championships,source_overall,game_overall,rating_basis,rating_confidence,estimated_salary_usd,contract_weeks_remaining,renewal_risk,popularity_overall,star_power,draw_power,merch_appeal,social_buzz,workrate,psychology,stamina,consistency,safety,big_match_ability,charisma,mic_skill,character_work,crowd_connection,segment_versatility,durability,injury_risk,recovery_rate,confidence,locker_room_influence,frustration,singles_fit,tag_fit,promo_fit,rivalry_fit,opener_fit,main_event_fit,special_stipulation_fit,primary_roster_source_url,secondary_roster_source_url,ratings_source_url,notes,recalibration_model,popularity,momentum,ringSkill,promoSkill,morale,fatigue
wwe_nxt_nikkita_lyons,Nikkita Lyons,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,73,73,Sourced video-game overall used as anchor; component attributes derived for GM simulation,High,349000,52,25,76,72,74,79,78,75,76,76,76,70,73,77,74,75,73,74,65,21,73,69,69,16,73,70,74,73,70,67,79,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.,initial_stats_recalibration_v1,57,48,65,53,49,5
wwe_nxt_skylar_raye,Skylar Raye,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,50,72,"Game-derived estimate from roster tier, title status, current availability, and known public role",Medium,348000,52,25,73,70,71,70,78,71,69,69,73,71,70,68,71,68,74,70,64,20,72,63,77,27,73,80,69,71,67,64,71,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.,initial_stats_recalibration_v1,48,47,54,47,46,13
wwe_nxt_tatum_paxley,Tatum Paxley,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,50,72,"Game-derived estimate from roster tier, title status, current availability, and known public role",Medium,348000,52,25,73,70,71,70,78,71,69,69,73,71,70,68,71,68,74,70,64,20,72,63,77,27,73,80,69,71,67,64,71,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.,initial_stats_recalibration_v1,48,47,54,47,46,13
wwe_nxt_thea_hail,Thea Hail,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,50,72,"Game-derived estimate from roster tier, title status, current availability, and known public role",Medium,348000,52,25,73,70,71,70,78,71,69,69,73,71,70,68,71,68,74,70,64,20,72,63,77,27,73,80,69,71,67,64,71,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.,initial_stats_recalibration_v1,48,47,55,47,46,13
wwe_nxt_wendy_choo,Wendy Choo,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,50,72,"Game-derived estimate from roster tier, title status, current availability, and known public role",Medium,348000,52,25,73,70,71,70,78,71,69,69,73,71,70,68,71,68,74,70,64,20,72,63,77,27,73,80,69,71,67,64,71,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.,initial_stats_recalibration_v1,48,47,55,47,46,13
wwe_nxt_wren_sinclair,Wren Sinclair,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,50,72,"Game-derived estimate from roster tier, title status, current availability, and known public role",Medium,348000,52,25,73,70,71,70,78,71,69,69,73,71,70,68,71,68,74,70,64,20,72,63,77,27,73,80,69,71,67,64,71,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.,initial_stats_recalibration_v1,48,47,55,47,46,13
wwe_nxt_zaria,Zaria,WWE,NXT,NXT,Womens,Womens,Yes,Active,Prospect,Unknown,RingGeneral,,,50,72,"Game-derived estimate from roster tier, title status, current availability, and known public role",Medium,348000,52,25,73,70,71,70,78,71,69,69,73,71,70,68,71,68,74,70,64,20,72,63,77,27,73,80,69,71,67,64,71,https://www.thesmackdownhotel.com/roster/wwe/nxt/,https://www.wwe.com/superstars,https://www.operationsports.com/wwe-2k26-ratings-list/,Roster source captured from current TSDH brand page; ratings anchored to WWE 2K26 when present.,initial_stats_recalibration_v1,48,47,55,47,46,13
aew_aew_aaron_solo,Aaron Solo,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,67,31,62,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,52,51,57,57,51,19
aew_aew_ace_austin,Ace Austin,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,Bang Bang Gang,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,67,31,62,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,52,51,57,57,51,19
aew_aew_action_andretti,Action Andretti,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,67,31,62,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,52,51,57,57,51,19
aew_aew_adam_cole,Adam Cole,AEW,AEW,AEW,Mens,Mens,Yes,Injured,Midcard,Unknown,RingGeneral,The Paragon,,82,82,Sourced video-game overall used as anchor; component attributes derived for GM simulation,Medium,819000,52,35,84,80,82,80,78,79,78,86,83,88,77,83,84,86,80,84,73,39,66,71,87,31,74,85,85,80,81,71,88,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,73,59,78,75,49,36
aew_aew_adam_copeland,Adam Copeland,AEW,AEW,AEW,Mens,Mens,Yes,Active,UpperCard,Unknown,RingGeneral,Copeland & Christian,,89,89,Sourced video-game overall used as anchor; component attributes derived for GM simulation,Medium,1684000,52,35,91,88,89,93,91,89,86,91,88,90,92,95,96,96,90,93,79,30,61,80,98,36,96,86,96,92,91,93,89,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,86,69,89,87,62,12
aew_aew_hangman_adam_page,"""Hangman"" Adam Page",AEW,AEW,AEW,Mens,Mens,Yes,Active,Midcard,Unknown,RingGeneral,,,84,84,Sourced video-game overall used as anchor; component attributes derived for GM simulation,Medium,826000,52,25,81,82,81,79,76,86,82,88,86,85,82,88,86,90,79,86,77,26,62,75,82,21,83,87,88,83,81,80,83,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,72,60,80,75,50,10
aew_aew_alec_price,Alec Price,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,67,31,62,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,52,51,58,57,51,19
aew_aew_alex_reynolds,Alex Reynolds,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,Dark Order,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,67,31,62,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,52,51,58,58,51,19
aew_aew_andrade_el_dolo,Andrade El Ídolo,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,The Don Callis Family,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,67,31,62,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,52,51,58,58,52,19
aew_aew_angelico,Angelico,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,Spanish Announce Project,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,67,31,62,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,52,51,58,58,52,19
aew_aew_angelo_parker,Angelo Parker,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,67,31,62,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,52,51,58,58,52,19
aew_aew_anthony_bowens,Anthony Bowens,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,The Opps,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,67,31,62,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,52,51,58,58,52,20
aew_aew_anthony_ogogo,Anthony Ogogo,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,Shane Taylor Promotions,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,67,31,62,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,52,51,58,58,52,20
aew_aew_ar_fox,AR Fox,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,67,31,62,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,52,51,58,58,52,20
aew_aew_ariya_daivari,Ariya Daivari,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,The Premier Athletes,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,67,31,62,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,52,51,58,58,52,20
aew_aew_austin_gunn,Austin Gunn,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,The Gunns & Bang Bang Gang,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,67,31,62,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,52,51,58,58,52,20
aew_aew_bandido,Bandido,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,Brodido,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,67,31,62,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,53,51,58,58,52,20
aew_aew_the_beast_mortos,The Beast Mortos,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,La Faccion Ingobernable,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,67,31,62,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,53,51,58,59,52,20
aew_aew_big_bill,Big Bill,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,Paid in Full,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,67,31,62,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,53,51,59,59,52,20
aew_aew_billy_gunn,Billy Gunn,AEW,AEW,AEW,Mens,Mens,Yes,Inactive,Prospect,Unknown,RingGeneral,,,50,76,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,308000,52,35,78,74,76,77,81,80,72,81,80,74,72,74,70,77,81,74,73,23,64,66,79,22,70,83,73,75,69,62,71,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,59,49,67,54,47,29
aew_aew_bishop_kaun,Bishop Kaun,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,The Demand & Gates of Agony,,50,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,67,31,62,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available.",initial_stats_recalibration_v1,53,52,59,59,52,20
